CSR_TIMESTAMP_BEGIN,CSR_TIMESTAMP_END,CSR_PAR,CSR_STATISTIC
2008-09-23 17:35:19 ,2008-09-23 17:45:19 ,1318,mean
2008-09-23 17:50:19 ,2008-09-23 18:00:19 ,1396,mean
2008-09-23 18:05:19 ,2008-09-23 18:15:19 ,1459,mean
2008-09-23 18:20:19 ,2008-09-23 18:30:19 ,1513,mean
2008-09-23 18:35:19 ,2008-09-23 18:45:19 ,1564,mean
2008-09-23 18:50:19 ,2008-09-23 19:00:19 ,1612,mean
2008-09-23 19:05:19 ,2008-09-23 19:15:19 ,1651,mean
2008-09-23 19:20:19 ,2008-09-23 19:30:19 ,1680,mean
2008-09-23 19:35:19 ,2008-09-23 19:45:19 ,1699,mean
2008-09-23 19:50:19 ,2008-09-23 20:00:19 ,1719,mean
2008-09-23 20:05:19 ,2008-09-23 20:15:19 ,1723,mean
2008-09-23 20:20:19 ,2008-09-23 20:30:19 ,1716,mean
2008-09-23 20:35:19 ,2008-09-23 20:45:19 ,1705,mean
2008-09-23 20:50:19 ,2008-09-23 21:00:19 ,1685,mean
2008-09-23 21:05:19 ,2008-09-23 21:15:19 ,1657,mean
2008-09-23 21:20:19 ,2008-09-23 21:30:19 ,1623,mean
2008-09-23 21:35:19 ,2008-09-23 21:45:19 ,1578,mean
2008-09-23 21:50:19 ,2008-09-23 22:00:19 ,1527,mean
2008-09-23 22:05:19 ,2008-09-23 22:15:19 ,1464,mean
2008-09-23 22:20:19 ,2008-09-23 22:30:19 ,1393,mean
2008-09-23 22:35:19 ,2008-09-23 22:45:19 ,1323,mean
2008-09-23 22:50:19 ,2008-09-23 23:00:19 ,1249,mean
2008-09-23 23:05:19 ,2008-09-23 23:15:19 ,1164,mean
2008-09-23 23:20:19 ,2008-09-23 23:30:19 ,1074,mean
2008-09-23 23:35:19 ,2008-09-23 23:45:19 ,979,mean
2008-09-23 23:50:19 ,2008-09-24 00:00:19 ,878,mean
2008-09-24 00:05:19 ,2008-09-24 00:15:19 ,774.8,mean
2008-09-24 00:20:19 ,2008-09-24 00:30:19 ,667.7,mean
2008-09-24 00:35:19 ,2008-09-24 00:45:19 ,559.4,mean
2008-09-24 00:50:19 ,2008-09-24 01:00:19 ,450,mean
2008-09-24 01:05:19 ,2008-09-24 01:15:19 ,344.8,mean
2008-09-24 01:20:19 ,2008-09-24 01:30:19 ,239.3,mean
2008-09-24 01:35:19 ,2008-09-24 01:45:19 ,134.2,mean
2008-09-24 02:05:19 ,2008-09-24 02:15:19 ,14.57,mean
2008-09-24 02:20:19 ,2008-09-24 02:30:19 ,0.766,mean
2008-09-24 02:35:19 ,2008-09-24 02:45:19 ,0,mean
2008-09-24 02:50:19 ,2008-09-24 03:00:19 ,0,mean
2008-09-24 03:05:19 ,2008-09-24 03:15:19 ,0,mean
2008-09-24 03:20:19 ,2008-09-24 03:30:19 ,0,mean
2008-09-24 03:35:19 ,2008-09-24 03:45:19 ,0,mean
2008-09-24 03:50:19 ,2008-09-24 04:00:19 ,0,mean
2008-09-24 04:05:19 ,2008-09-24 04:15:19 ,0,mean
2008-09-24 04:20:19 ,2008-09-24 04:30:19 ,0,mean
2008-09-24 04:35:19 ,2008-09-24 04:45:19 ,0,mean
2008-09-24 04:50:19 ,2008-09-24 05:00:19 ,0,mean
2008-09-24 05:05:19 ,2008-09-24 05:15:19 ,0,mean
2008-09-24 05:20:19 ,2008-09-24 05:30:19 ,0,mean
2008-09-24 05:35:19 ,2008-09-24 05:45:19 ,0,mean
2008-09-24 05:50:19 ,2008-09-24 06:00:19 ,0,mean
2008-09-24 06:05:19 ,2008-09-24 06:15:19 ,0,mean
2008-09-24 12:20:19 ,2008-09-24 12:30:19 ,0,mean
2008-09-25 12:05:19 ,2008-09-25 12:15:19 ,0.04,mean
2008-09-25 12:20:19 ,2008-09-25 12:30:19 ,0.02,mean
2008-09-25 12:35:19 ,2008-09-25 12:45:19 ,0.02,mean
2008-09-25 13:05:19 ,2008-09-25 13:15:19 ,0.02,mean
2008-09-25 13:35:19 ,2008-09-25 13:45:19 ,0.101,mean
2008-09-25 13:50:19 ,2008-09-25 14:00:19 ,1.492,mean
2008-09-25 14:05:19 ,2008-09-25 14:15:19 ,14.11,mean
2008-09-25 14:20:19 ,2008-09-25 14:30:19 ,39.27,mean
2008-09-25 14:35:19 ,2008-09-25 14:45:19 ,64.05,mean
2008-09-25 15:05:19 ,2008-09-25 15:15:19 ,100.1,mean
2008-09-25 15:35:19 ,2008-09-25 15:45:19 ,155.5,mean
2008-09-25 15:50:19 ,2008-09-25 16:00:19 ,176.9,mean
2008-09-25 16:05:19 ,2008-09-25 16:15:19 ,477.8,mean
2008-09-25 16:20:19 ,2008-09-25 16:30:19 ,873,mean
2008-09-25 16:35:19 ,2008-09-25 16:45:19 ,974,mean
2008-09-25 17:05:19 ,2008-09-25 17:15:19 ,1164,mean
2008-09-25 17:35:19 ,2008-09-25 17:45:19 ,1328,mean
2008-09-25 17:50:19 ,2008-09-25 18:00:19 ,1403,mean
2008-09-25 18:05:19 ,2008-09-25 18:15:19 ,1469,mean
2008-09-25 18:20:19 ,2008-09-25 18:30:19 ,1529,mean
2008-09-25 18:35:19 ,2008-09-25 18:45:19 ,1583,mean
2008-09-25 18:50:19 ,2008-09-25 19:00:19 ,1628,mean
2008-09-25 19:05:19 ,2008-09-25 19:15:19 ,1666,mean
2008-09-25 19:35:19 ,2008-09-25 19:45:19 ,1713,mean
2008-09-25 19:50:19 ,2008-09-25 20:00:19 ,1722,mean
2008-09-25 20:05:19 ,2008-09-25 20:15:19 ,1727,mean
2008-09-25 20:20:19 ,2008-09-25 20:30:19 ,1723,mean
2008-09-25 20:35:19 ,2008-09-25 20:45:19 ,1710,mean
2008-09-25 20:50:19 ,2008-09-25 21:00:19 ,1689,mean
2008-09-25 21:05:19 ,2008-09-25 21:15:19 ,1662,mean
2008-09-25 21:35:19 ,2008-09-25 21:45:19 ,1583,mean
2008-09-25 21:50:19 ,2008-09-25 22:00:19 ,1531,mean
2008-09-25 22:05:19 ,2008-09-25 22:15:19 ,1470,mean
2008-09-25 22:20:19 ,2008-09-25 22:30:19 ,1404,mean
2008-09-25 22:35:19 ,2008-09-25 22:45:19 ,1331,mean
2008-09-25 22:50:19 ,2008-09-25 23:00:19 ,1251,mean
2008-09-25 23:05:19 ,2008-09-25 23:15:19 ,1166,mean
2008-09-25 23:35:19 ,2008-09-25 23:45:19 ,975,mean
2008-09-25 23:50:19 ,2008-09-26 00:00:19 ,872,mean
2008-09-26 00:05:19 ,2008-09-26 00:15:19 ,765.6,mean
2008-09-26 00:20:19 ,2008-09-26 00:30:19 ,656.9,mean
2008-09-26 00:35:19 ,2008-09-26 00:45:19 ,547.3,mean
2008-09-26 00:50:19 ,2008-09-26 01:00:19 ,439.1,mean
2008-09-26 01:05:19 ,2008-09-26 01:15:19 ,331.4,mean
2008-09-26 01:20:19 ,2008-09-26 01:30:19 ,229.6,mean
2008-09-26 02:20:19 ,2008-09-26 02:30:19 ,1.169,mean
2008-09-26 02:35:19 ,2008-09-26 02:45:19 ,0,mean
2008-09-26 02:50:19 ,2008-09-26 03:00:19 ,0,mean
2008-09-26 03:05:19 ,2008-09-26 03:15:19 ,0.02,mean
2008-09-26 03:35:19 ,2008-09-26 03:45:19 ,0.04,mean
2008-09-26 03:50:19 ,2008-09-26 04:00:19 ,0,mean
2008-09-26 04:05:19 ,2008-09-26 04:15:19 ,0,mean
2008-09-26 04:20:19 ,2008-09-26 04:30:19 ,0,mean
2008-09-26 04:35:19 ,2008-09-26 04:45:19 ,0.06,mean
2008-09-26 04:50:19 ,2008-09-26 05:00:19 ,0.06,mean
2008-09-26 05:05:19 ,2008-09-26 05:15:19 ,0,mean
2008-09-26 05:20:19 ,2008-09-26 05:30:19 ,0,mean
2008-09-26 05:35:19 ,2008-09-26 05:45:19 ,0,mean
2008-09-26 06:35:19 ,2008-09-26 06:45:19 ,0,mean
2008-09-26 10:05:19 ,2008-09-26 10:15:19 ,0,mean
2008-09-26 10:20:19 ,2008-09-26 10:30:19 ,0,mean
2008-09-26 10:35:19 ,2008-09-26 10:45:19 ,0,mean
2008-09-26 10:50:19 ,2008-09-26 11:00:19 ,0,mean
2008-09-26 12:50:19 ,2008-09-26 13:00:19 ,0,mean
2008-09-26 13:05:19 ,2008-09-26 13:15:19 ,0,mean
2008-09-26 13:20:19 ,2008-09-26 13:30:19 ,0,mean
2008-09-26 13:35:19 ,2008-09-26 13:45:19 ,0.04,mean
2008-09-26 13:50:19 ,2008-09-26 14:00:19 ,1.21,mean
2008-09-26 14:05:19 ,2008-09-26 14:15:19 ,12.56,mean
2008-09-26 14:20:19 ,2008-09-26 14:30:19 ,37.64,mean
2008-09-26 14:35:19 ,2008-09-26 14:45:19 ,63.12,mean
2008-09-26 14:50:19 ,2008-09-26 15:00:19 ,84.1,mean
2008-09-26 15:05:19 ,2008-09-26 15:15:19 ,97.8,mean
2008-09-26 15:20:19 ,2008-09-26 15:30:19 ,207,mean
2008-09-26 15:35:19 ,2008-09-26 15:45:19 ,212,mean
2008-09-26 15:50:19 ,2008-09-26 16:00:19 ,283.4,mean
2008-09-26 16:05:19 ,2008-09-26 16:15:19 ,638.6,mean
2008-09-26 16:20:19 ,2008-09-26 16:30:19 ,848,mean
2008-09-26 16:35:19 ,2008-09-26 16:45:19 ,949,mean
2008-09-26 16:50:19 ,2008-09-26 17:00:19 ,1045,mean
2008-09-26 17:05:19 ,2008-09-26 17:15:19 ,1137,mean
2008-09-26 17:20:19 ,2008-09-26 17:30:19 ,1222,mean
2008-09-26 17:35:19 ,2008-09-26 17:45:19 ,1301,mean
2008-09-26 17:50:19 ,2008-09-26 18:00:19 ,1374,mean
2008-09-26 18:05:19 ,2008-09-26 18:15:19 ,1441,mean
2008-09-26 18:20:19 ,2008-09-26 18:30:19 ,1499,mean
2008-09-26 18:35:19 ,2008-09-26 18:45:19 ,1551,mean
2008-09-26 18:50:19 ,2008-09-26 19:00:19 ,1597,mean
2008-09-26 19:05:19 ,2008-09-26 19:15:19 ,1633,mean
2008-09-26 19:20:19 ,2008-09-26 19:30:19 ,1659,mean
2008-09-26 19:35:19 ,2008-09-26 19:45:19 ,1682,mean
2008-09-26 19:50:19 ,2008-09-26 20:00:19 ,1694,mean
2008-09-26 20:05:19 ,2008-09-26 20:15:19 ,1697,mean
2008-09-26 20:20:19 ,2008-09-26 20:30:19 ,1694,mean
2008-09-26 20:35:19 ,2008-09-26 20:45:19 ,1681,mean
2008-09-26 20:50:19 ,2008-09-26 21:00:19 ,1661,mean
2008-09-26 21:05:19 ,2008-09-26 21:15:19 ,1633,mean
2008-09-26 21:35:19 ,2008-09-26 21:45:19 ,1552,mean
2008-09-26 21:50:19 ,2008-09-26 22:00:19 ,1499,mean
2008-09-26 22:05:19 ,2008-09-26 22:15:19 ,1442,mean
2008-09-26 22:20:19 ,2008-09-26 22:30:19 ,1374,mean
2008-09-26 22:35:19 ,2008-09-26 22:45:19 ,1302,mean
2008-09-26 22:50:19 ,2008-09-26 23:00:19 ,1224,mean
2008-09-26 23:05:19 ,2008-09-26 23:15:19 ,1138,mean
2008-09-26 23:20:19 ,2008-09-26 23:30:19 ,1046,mean
2008-09-26 23:35:19 ,2008-09-26 23:45:19 ,951,mean
2008-09-26 23:50:19 ,2008-09-27 00:00:19 ,850,mean
2008-09-27 00:05:19 ,2008-09-27 00:15:19 ,746,mean
2008-09-27 00:20:19 ,2008-09-27 00:30:19 ,639.1,mean
2008-09-27 00:35:19 ,2008-09-27 00:45:19 ,531.8,mean
2008-09-27 00:50:19 ,2008-09-27 01:00:19 ,422.7,mean
2008-09-27 01:05:19 ,2008-09-27 01:15:19 ,316.1,mean
2008-09-27 01:20:19 ,2008-09-27 01:30:19 ,215,mean
2008-09-27 01:35:19 ,2008-09-27 01:45:19 ,115.8,mean
2008-09-27 01:50:19 ,2008-09-27 02:00:19 ,43.8,mean
2008-09-27 02:05:19 ,2008-09-27 02:15:19 ,10.59,mean
2008-09-27 02:20:19 ,2008-09-27 02:30:19 ,0.806,mean
2008-09-27 02:35:19 ,2008-09-27 02:45:19 ,0,mean
2008-09-27 02:50:19 ,2008-09-27 03:00:19 ,0,mean
2008-09-27 03:05:19 ,2008-09-27 03:15:19 ,0,mean
2008-09-27 03:50:19 ,2008-09-27 04:00:19 ,0,mean
2008-09-27 04:20:19 ,2008-09-27 04:30:19 ,0,mean
2008-09-27 05:35:19 ,2008-09-27 05:45:19 ,0,mean
2008-09-27 05:50:19 ,2008-09-27 06:00:19 ,0,mean
2008-09-27 06:05:19 ,2008-09-27 06:15:19 ,0.04,mean
2008-09-27 06:20:19 ,2008-09-27 06:30:19 ,0.04,mean
2008-09-27 06:35:19 ,2008-09-27 06:45:19 ,0,mean
2008-09-27 07:35:19 ,2008-09-27 07:45:19 ,0,mean
2008-09-27 07:50:19 ,2008-09-27 08:00:19 ,0,mean
2008-09-27 08:05:19 ,2008-09-27 08:15:19 ,0.02,mean
2008-09-27 08:20:19 ,2008-09-27 08:30:19 ,0.02,mean
2008-09-27 08:35:19 ,2008-09-27 08:45:19 ,0,mean
2008-09-27 08:50:19 ,2008-09-27 09:00:19 ,0.02,mean
2008-09-27 09:05:19 ,2008-09-27 09:15:19 ,0,mean
2008-09-27 12:05:19 ,2008-09-27 12:15:19 ,0,mean
2008-09-28 12:20:19 ,2008-09-28 12:30:19 ,0,mean
2008-09-28 12:35:19 ,2008-09-28 12:45:19 ,0,mean
2008-09-28 12:50:19 ,2008-09-28 13:00:19 ,0,mean
2008-09-28 13:05:19 ,2008-09-28 13:15:19 ,0,mean
2008-09-28 13:20:19 ,2008-09-28 13:30:19 ,0,mean
2008-09-28 13:35:19 ,2008-09-28 13:45:19 ,0.02,mean
2008-09-28 13:50:19 ,2008-09-28 14:00:19 ,0.948,mean
2008-09-28 14:05:19 ,2008-09-28 14:15:19 ,11.13,mean
2008-09-28 14:20:19 ,2008-09-28 14:30:19 ,35.95,mean
2008-09-28 14:35:19 ,2008-09-28 14:45:19 ,62.93,mean
2008-09-28 14:50:19 ,2008-09-28 15:00:19 ,86.2,mean
2008-09-28 15:05:19 ,2008-09-28 15:15:19 ,106.2,mean
2008-09-28 15:20:19 ,2008-09-28 15:30:19 ,180.8,mean
2008-09-28 15:35:19 ,2008-09-28 15:45:19 ,273.9,mean
2008-09-28 15:50:19 ,2008-09-28 16:00:19 ,435.7,mean
2008-09-28 16:05:19 ,2008-09-28 16:15:19 ,761.4,mean
2008-09-28 16:20:19 ,2008-09-28 16:30:19 ,871,mean
2008-09-28 16:35:19 ,2008-09-28 16:45:19 ,974,mean
2008-09-28 16:50:19 ,2008-09-28 17:00:19 ,1071,mean
2008-09-28 17:05:19 ,2008-09-28 17:15:19 ,1163,mean
2008-09-28 17:20:19 ,2008-09-28 17:30:19 ,1251,mean
2008-09-28 17:35:19 ,2008-09-28 17:45:19 ,1335,mean
2008-09-28 17:50:19 ,2008-09-28 18:00:19 ,1408,mean
2008-09-28 18:05:19 ,2008-09-28 18:15:19 ,1473,mean
2008-09-28 18:20:19 ,2008-09-28 18:30:19 ,1529,mean
2008-09-28 18:35:19 ,2008-09-28 18:45:19 ,1579,mean
2008-09-28 18:50:19 ,2008-09-28 19:00:19 ,1622,mean
2008-09-28 19:05:19 ,2008-09-28 19:15:19 ,1656,mean
2008-09-28 19:20:19 ,2008-09-28 19:30:19 ,1682,mean
2008-09-28 19:35:19 ,2008-09-28 19:45:19 ,1702,mean
2008-09-28 19:50:19 ,2008-09-28 20:00:19 ,1712,mean
2008-09-28 20:05:19 ,2008-09-28 20:15:19 ,1714,mean
2008-09-28 20:20:19 ,2008-09-28 20:30:19 ,1711,mean
2008-09-28 20:35:19 ,2008-09-28 20:45:19 ,1696,mean
2008-09-28 20:50:19 ,2008-09-28 21:00:19 ,1676,mean
2008-09-28 21:05:19 ,2008-09-28 21:15:19 ,1645,mean
2008-09-28 21:20:19 ,2008-09-28 21:30:19 ,1607,mean
2008-09-28 21:35:19 ,2008-09-28 21:45:19 ,1561,mean
2008-09-28 21:50:19 ,2008-09-28 22:00:19 ,1507,mean
2008-09-28 22:05:19 ,2008-09-28 22:15:19 ,1447,mean
2008-09-28 22:20:19 ,2008-09-28 22:30:19 ,1378,mean
2008-09-28 22:35:19 ,2008-09-28 22:45:19 ,1303,mean
2008-09-28 22:50:19 ,2008-09-28 23:00:19 ,1223,mean
2008-09-28 23:05:19 ,2008-09-28 23:15:19 ,1137,mean
2008-09-28 23:20:19 ,2008-09-28 23:30:19 ,1043,mean
2008-09-28 23:35:19 ,2008-09-28 23:45:19 ,946,mean
2008-09-28 23:50:19 ,2008-09-29 00:00:19 ,842,mean
2008-09-29 00:05:19 ,2008-09-29 00:15:19 ,736.6,mean
2008-09-29 00:20:19 ,2008-09-29 00:30:19 ,626.5,mean
2008-09-29 00:35:19 ,2008-09-29 00:45:19 ,515.6,mean
2008-09-29 00:50:19 ,2008-09-29 01:00:19 ,406.1,mean
2008-09-29 01:05:19 ,2008-09-29 01:15:19 ,300,mean
2008-09-29 01:20:19 ,2008-09-29 01:30:19 ,199.4,mean
2008-09-29 01:35:19 ,2008-09-29 01:45:19 ,99.7,mean
2008-09-29 01:50:19 ,2008-09-29 02:00:19 ,35.21,mean
2008-09-29 02:05:19 ,2008-09-29 02:15:19 ,7.615,mean
2008-09-29 02:20:19 ,2008-09-29 02:30:19 ,0.423,mean
2008-09-29 02:35:19 ,2008-09-29 02:45:19 ,0,mean
2008-09-29 02:50:19 ,2008-09-29 03:00:19 ,0,mean
2008-09-29 03:35:19 ,2008-09-29 03:45:19 ,0.121,mean
2008-09-29 07:05:19 ,2008-09-29 07:15:19 ,0.081,mean
2008-09-29 07:20:19 ,2008-09-29 07:30:19 ,0,mean
2008-09-29 07:35:19 ,2008-09-29 07:45:19 ,0,mean
2008-09-29 07:50:19 ,2008-09-29 08:00:19 ,0,mean
2008-09-29 08:05:19 ,2008-09-29 08:15:19 ,0,mean
2008-09-29 08:50:19 ,2008-09-29 09:00:19 ,0.061,mean
2008-09-29 09:05:19 ,2008-09-29 09:15:19 ,0.061,mean
2008-09-29 09:20:19 ,2008-09-29 09:30:19 ,0.141,mean
2008-09-29 09:50:19 ,2008-09-29 10:00:19 ,0.081,mean
2008-09-29 10:05:19 ,2008-09-29 10:15:19 ,0,mean
2008-09-29 10:20:19 ,2008-09-29 10:30:19 ,0,mean
2008-09-29 10:35:19 ,2008-09-29 10:45:19 ,0,mean
2008-09-29 12:20:19 ,2008-09-29 12:30:19 ,0.02,mean
2008-09-29 12:35:19 ,2008-09-29 12:45:19 ,0.081,mean
2008-09-29 13:20:19 ,2008-09-29 13:30:19 ,0.04,mean
2008-09-29 13:35:19 ,2008-09-29 13:45:19 ,0.061,mean
2008-09-29 14:05:19 ,2008-09-29 14:15:19 ,7.179,mean
2008-09-29 15:05:19 ,2008-09-29 15:15:19 ,115.7,mean
2008-09-29 16:05:19 ,2008-09-29 16:15:19 ,397.1,mean
2008-09-29 16:20:19 ,2008-09-29 16:30:19 ,339.5,mean
2008-09-29 16:35:19 ,2008-09-29 16:45:19 ,474.4,mean
2008-09-29 16:50:19 ,2008-09-29 17:00:19 ,462.8,mean
2008-09-29 17:05:19 ,2008-09-29 17:15:19 ,1064,mean
2008-09-29 17:35:19 ,2008-09-29 17:45:19 ,903,mean
2008-09-29 17:50:19 ,2008-09-29 18:00:19 ,1456,mean
2008-09-29 18:05:19 ,2008-09-29 18:15:19 ,1489,mean
2008-09-29 18:20:19 ,2008-09-29 18:30:19 ,1362,mean
2008-09-29 18:35:19 ,2008-09-29 18:45:19 ,1621,mean
2008-09-29 18:50:19 ,2008-09-29 19:00:19 ,1597,mean
2008-09-29 19:05:19 ,2008-09-29 19:15:19 ,1618,mean
2008-09-29 19:35:19 ,2008-09-29 19:45:19 ,1695,mean
2008-09-29 19:50:19 ,2008-09-29 20:00:19 ,1714,mean
2008-09-29 20:05:19 ,2008-09-29 20:15:19 ,1674,mean
2008-09-29 20:20:19 ,2008-09-29 20:30:19 ,1683,mean
2008-09-29 20:35:19 ,2008-09-29 20:45:19 ,1652,mean
2008-09-29 20:50:19 ,2008-09-29 21:00:19 ,1634,mean
2008-09-29 21:05:19 ,2008-09-29 21:15:19 ,1597,mean
2008-09-29 21:20:19 ,2008-09-29 21:30:19 ,1561,mean
2008-09-29 21:35:19 ,2008-09-29 21:45:19 ,1516,mean
2008-09-29 21:50:19 ,2008-09-29 22:00:19 ,1464,mean
2008-09-29 22:05:19 ,2008-09-29 22:15:19 ,1407,mean
2008-09-29 22:20:19 ,2008-09-29 22:30:19 ,1341,mean
2008-09-29 22:35:19 ,2008-09-29 22:45:19 ,1266,mean
2008-09-29 22:50:19 ,2008-09-29 23:00:19 ,1186,mean
2008-09-29 23:05:19 ,2008-09-29 23:15:19 ,1100,mean
2008-09-29 23:35:19 ,2008-09-29 23:45:19 ,913,mean
2008-09-29 23:50:19 ,2008-09-30 00:00:19 ,812,mean
2008-09-30 00:05:19 ,2008-09-30 00:15:19 ,704.7,mean
2008-09-30 00:20:19 ,2008-09-30 00:30:19 ,600.5,mean
2008-09-30 00:35:19 ,2008-09-30 00:45:19 ,492.2,mean
2008-09-30 03:50:19 ,2008-09-30 04:00:19 ,0.04,mean
2008-09-30 04:50:19 ,2008-09-30 05:00:19 ,0.061,mean
2008-09-30 05:05:19 ,2008-09-30 05:15:19 ,0,mean
2008-09-30 05:20:19 ,2008-09-30 05:30:19 ,0.101,mean
2008-09-30 05:35:19 ,2008-09-30 05:45:19 ,0.141,mean
2008-09-30 05:50:19 ,2008-09-30 06:00:19 ,0.02,mean
2008-09-30 06:05:19 ,2008-09-30 06:15:19 ,0.02,mean
2008-09-30 06:20:19 ,2008-09-30 06:30:19 ,0,mean
2008-09-30 06:35:19 ,2008-09-30 06:45:19 ,0,mean
2008-09-30 06:50:19 ,2008-09-30 07:00:19 ,0,mean
2008-09-30 07:05:19 ,2008-09-30 07:15:19 ,0,mean
2008-09-30 07:20:19 ,2008-09-30 07:30:19 ,0,mean
2008-09-30 07:35:19 ,2008-09-30 07:45:19 ,0,mean
2008-09-30 07:50:19 ,2008-09-30 08:00:19 ,0,mean
2008-09-30 08:05:19 ,2008-09-30 08:15:19 ,0,mean
2008-09-30 08:20:19 ,2008-09-30 08:30:19 ,0,mean
2008-09-30 08:35:19 ,2008-09-30 08:45:19 ,0,mean
2008-09-30 08:50:19 ,2008-09-30 09:00:19 ,0,mean
2008-09-30 09:05:19 ,2008-09-30 09:15:19 ,0,mean
2008-09-30 09:20:19 ,2008-09-30 09:30:19 ,0,mean
2008-09-30 09:35:19 ,2008-09-30 09:45:19 ,0,mean
2008-09-30 09:50:19 ,2008-09-30 10:00:19 ,0.02,mean
2008-09-30 10:05:19 ,2008-09-30 10:15:19 ,0,mean
2008-09-30 10:20:19 ,2008-09-30 10:30:19 ,0,mean
2008-09-30 10:35:19 ,2008-09-30 10:45:19 ,0,mean
2008-09-30 11:05:19 ,2008-09-30 11:15:19 ,0,mean
2008-09-30 11:20:19 ,2008-09-30 11:30:19 ,0,mean
2008-09-30 11:35:19 ,2008-09-30 11:45:19 ,0,mean
2008-09-30 11:50:19 ,2008-09-30 12:00:19 ,0,mean
2008-09-30 12:05:19 ,2008-09-30 12:15:19 ,0,mean
2008-09-30 12:20:19 ,2008-09-30 12:30:19 ,0,mean
2008-09-30 12:35:19 ,2008-09-30 12:45:19 ,0,mean
2008-09-30 12:50:19 ,2008-09-30 13:00:19 ,0,mean
2008-09-30 13:05:19 ,2008-09-30 13:15:19 ,0,mean
2008-09-30 13:20:19 ,2008-09-30 13:30:19 ,0,mean
2008-09-30 13:35:19 ,2008-09-30 13:45:19 ,0,mean
2008-09-30 13:50:19 ,2008-09-30 14:00:19 ,0.625,mean
2008-09-30 14:05:19 ,2008-09-30 14:15:19 ,8.87,mean
2008-09-30 14:20:19 ,2008-09-30 14:30:19 ,32.01,mean
2008-09-30 14:35:19 ,2008-09-30 14:45:19 ,58.47,mean
2008-09-30 14:50:19 ,2008-09-30 15:00:19 ,79.74,mean
2008-09-30 15:05:19 ,2008-09-30 15:15:19 ,98.1,mean
2008-09-30 15:20:19 ,2008-09-30 15:30:19 ,126.7,mean
2008-09-30 15:35:19 ,2008-09-30 15:45:19 ,172.7,mean
2008-09-30 15:50:19 ,2008-09-30 16:00:19 ,321,mean
2008-09-30 16:05:19 ,2008-09-30 16:15:19 ,709.3,mean
2008-09-30 16:20:19 ,2008-09-30 16:30:19 ,819,mean
2008-09-30 16:35:19 ,2008-09-30 16:45:19 ,919,mean
2008-09-30 16:50:19 ,2008-09-30 17:00:19 ,1015,mean
2008-09-30 17:05:19 ,2008-09-30 17:15:19 ,1106,mean
2008-09-30 17:20:19 ,2008-09-30 17:30:19 ,1191,mean
2008-09-30 17:35:19 ,2008-09-30 17:45:19 ,1270,mean
2008-09-30 17:50:19 ,2008-09-30 18:00:19 ,1343,mean
2008-09-30 18:05:19 ,2008-09-30 18:15:19 ,1409,mean
2008-09-30 18:20:19 ,2008-09-30 18:30:19 ,1468,mean
2008-09-30 18:35:19 ,2008-09-30 18:45:19 ,1520,mean
2008-09-30 18:50:19 ,2008-09-30 19:00:19 ,1563,mean
2008-09-30 19:05:19 ,2008-09-30 19:15:19 ,1598,mean
2008-09-30 19:20:19 ,2008-09-30 19:30:19 ,1627,mean
2008-09-30 19:35:19 ,2008-09-30 19:45:19 ,1646,mean
2008-09-30 19:50:19 ,2008-09-30 20:00:19 ,1659,mean
2008-09-30 20:05:19 ,2008-09-30 20:15:19 ,1663,mean
2008-09-30 20:20:19 ,2008-09-30 20:30:19 ,1658,mean
2008-09-30 20:35:19 ,2008-09-30 20:45:19 ,1645,mean
2008-09-30 20:50:19 ,2008-09-30 21:00:19 ,1623,mean
2008-09-30 21:05:19 ,2008-09-30 21:15:19 ,1595,mean
2008-09-30 21:20:19 ,2008-09-30 21:30:19 ,1558,mean
2008-09-30 21:35:19 ,2008-09-30 21:45:19 ,1515,mean
2008-09-30 21:50:19 ,2008-09-30 22:00:19 ,1460,mean
2008-09-30 22:05:19 ,2008-09-30 22:15:19 ,1402,mean
2008-09-30 22:20:19 ,2008-09-30 22:30:19 ,1334,mean
2008-09-30 22:35:19 ,2008-09-30 22:45:19 ,1261,mean
2008-09-30 22:50:19 ,2008-09-30 23:00:19 ,1182,mean
2008-09-30 23:05:19 ,2008-09-30 23:15:19 ,1095,mean
2008-09-30 23:20:19 ,2008-09-30 23:30:19 ,1003,mean
2008-09-30 23:35:19 ,2008-09-30 23:45:19 ,907,mean
2008-09-30 23:50:19 ,2008-10-01 00:00:19 ,807,mean
2008-10-01 00:05:19 ,2008-10-01 00:15:19 ,702.1,mean
2008-10-01 00:20:19 ,2008-10-01 00:30:19 ,594.9,mean
2008-10-01 00:35:19 ,2008-10-01 00:45:19 ,488.2,mean
2008-10-01 00:50:19 ,2008-10-01 01:00:19 ,381.7,mean
2008-10-01 01:05:19 ,2008-10-01 01:15:19 ,278.8,mean
2008-10-01 01:20:19 ,2008-10-01 01:30:19 ,179.5,mean
2008-10-01 02:20:19 ,2008-10-01 02:30:19 ,0.161,mean
2008-10-01 03:20:19 ,2008-10-01 03:30:19 ,0,mean
2008-10-01 03:35:19 ,2008-10-01 03:45:19 ,0,mean
2008-10-01 03:50:19 ,2008-10-01 04:00:19 ,0,mean
2008-10-01 04:05:19 ,2008-10-01 04:15:19 ,0,mean
2008-10-01 04:20:19 ,2008-10-01 04:30:19 ,0,mean
2008-10-01 06:20:19 ,2008-10-01 06:30:19 ,0,mean
2008-10-01 06:35:19 ,2008-10-01 06:45:19 ,0,mean
