CSR_TIMESTAMP_BEGIN,CSR_TIMESTAMP_END,CSR_AGE,CSR_PAR,CSR_PRECIP,CSR_DATE,CSR_STATISTIC
,,95,,,2014,mean
2017-04-07 22:00:00,2017-04-07 22:02:00,,311.6338189,0.1,,mean
2017-04-07 22:30:00,2017-04-07 22:32:00,,309.051351,0,,mean
2017-04-07 23:00:00,2017-04-07 23:02:00,,338.0944973,0,,mean
2017-04-07 23:30:00,2017-04-07 23:32:00,,393.9868183,0,,mean
2017-04-08 00:00:00,2017-04-08 00:02:00,,377.2976658,0.1,,mean
2017-04-08 00:30:00,2017-04-08 00:32:00,,467.8548338,0.2,,mean
2017-04-08 01:00:00,2017-04-08 01:02:00,,380.5278622,0.1,,mean
2017-04-08 01:30:00,2017-04-08 01:32:00,,335.7841644,0,,mean
2017-04-08 02:00:00,2017-04-08 02:02:00,,255.5904161,0,,mean
2017-04-08 02:30:00,2017-04-08 02:32:00,,203.1305863,0,,mean
2017-04-08 03:00:00,2017-04-08 03:02:00,,160.71796,0,,mean
2017-04-08 03:30:00,2017-04-08 03:32:00,,116.0012176,0,,mean
2017-04-08 04:00:00,2017-04-08 04:02:00,,62.47471226,0,,mean
2017-04-08 04:30:00,2017-04-08 04:32:00,,21.45196419,0,,mean
2017-04-08 05:00:00,2017-04-08 05:02:00,,4.296733474,0,,mean
2017-04-08 05:30:00,2017-04-08 05:32:00,,0,0,,mean
2017-04-08 06:00:00,2017-04-08 06:02:00,,0,0,,mean
2017-04-08 06:30:00,2017-04-08 06:32:00,,0,0,,mean
2017-04-08 07:00:00,2017-04-08 07:02:00,,0,0,,mean
2017-04-08 07:30:00,2017-04-08 07:32:00,,0,0,,mean
2017-04-08 08:00:00,2017-04-08 08:02:00,,0,0,,mean
2017-04-08 08:30:00,2017-04-08 08:32:00,,0,0,,mean
2017-04-08 09:00:00,2017-04-08 09:02:00,,0,0,,mean
2017-04-08 09:30:00,2017-04-08 09:32:00,,0,0,,mean
2017-04-08 10:00:00,2017-04-08 10:02:00,,0,0,,mean
2017-04-08 10:30:00,2017-04-08 10:32:00,,0,0,,mean
2017-04-08 11:00:00,2017-04-08 11:02:00,,0,0,,mean
2017-04-08 11:30:00,2017-04-08 11:32:00,,0,0,,mean
2017-04-08 12:00:00,2017-04-08 12:02:00,,0,0,,mean
2017-04-08 12:30:00,2017-04-08 12:32:00,,0,0,,mean
2017-04-08 13:00:00,2017-04-08 13:02:00,,0,0,,mean
2017-04-08 13:30:00,2017-04-08 13:32:00,,0,0,,mean
2017-04-08 14:00:00,2017-04-08 14:02:00,,0,0,,mean
2017-04-08 14:30:00,2017-04-08 14:32:00,,2.42117152,0,,mean
2017-04-08 15:00:00,2017-04-08 15:02:00,,12.89650438,0,,mean
2017-04-08 15:30:00,2017-04-08 15:32:00,,44.13379372,0,,mean
2017-04-08 16:00:00,2017-04-08 16:02:00,,111.9845978,0,,mean
2017-04-08 16:30:00,2017-04-08 16:32:00,,204.8171669,0,,mean
2017-04-08 17:00:00,2017-04-08 17:02:00,,238.3485479,0,,mean
2017-04-08 17:30:00,2017-04-08 17:32:00,,272.6126994,0,,mean
2017-04-08 18:00:00,2017-04-08 18:02:00,,352.6056308,0,,mean
2017-04-08 18:30:00,2017-04-08 18:32:00,,414.1712643,0,,mean
2017-04-08 19:00:00,2017-04-08 19:02:00,,550.1146973,0.1,,mean
2017-04-08 19:30:00,2017-04-08 19:32:00,,940.6336868,0.1,,mean
2017-04-08 20:00:00,2017-04-08 20:02:00,,929.2582062,0,,mean
2017-04-08 20:30:00,2017-04-08 20:32:00,,744.7966088,0,,mean
2017-04-08 21:00:00,2017-04-08 21:02:00,,632.8179533,0,,mean
2017-04-08 21:30:00,2017-04-08 21:32:00,,790.3560081,0,,mean
2017-04-08 22:00:00,2017-04-08 22:02:00,,871.6185904,0,,mean
2017-04-08 22:30:00,2017-04-08 22:32:00,,1144.410306,0,,mean
2017-04-08 23:00:00,2017-04-08 23:02:00,,1089.42776,0,,mean
2017-04-08 23:30:00,2017-04-08 23:32:00,,1035.301267,0,,mean
2017-04-09 00:00:00,2017-04-09 00:02:00,,969.6892669,0,,mean
2017-04-09 00:30:00,2017-04-09 00:32:00,,876.4679904,0,,mean
2017-04-09 01:00:00,2017-04-09 01:02:00,,784.4898551,0,,mean
2017-04-09 01:30:00,2017-04-09 01:32:00,,675.8298398,0,,mean
2017-04-09 02:00:00,2017-04-09 02:02:00,,573.25697,0,,mean
2017-04-09 02:30:00,2017-04-09 02:32:00,,454.6877191,0,,mean
2017-04-09 03:00:00,2017-04-09 03:02:00,,313.0132622,0,,mean
2017-04-09 03:30:00,2017-04-09 03:32:00,,206.882719,0,,mean
2017-04-09 04:00:00,2017-04-09 04:02:00,,118.5724483,0,,mean
2017-04-09 04:30:00,2017-04-09 04:32:00,,35.08037599,0,,mean
2017-04-09 05:00:00,2017-04-09 05:02:00,,7.049907576,0,,mean
2017-04-09 05:30:00,2017-04-09 05:32:00,,0,0,,mean
2017-04-09 06:00:00,2017-04-09 06:02:00,,0,0,,mean
2017-04-09 06:30:00,2017-04-09 06:32:00,,0,0,,mean
2017-04-09 07:00:00,2017-04-09 07:02:00,,0,0,,mean
2017-04-09 07:30:00,2017-04-09 07:32:00,,0,0,,mean
2017-04-09 08:00:00,2017-04-09 08:02:00,,0,0,,mean
2017-04-09 08:30:00,2017-04-09 08:32:00,,0,0,,mean
2017-04-09 09:00:00,2017-04-09 09:02:00,,0,0,,mean
2017-04-09 09:30:00,2017-04-09 09:32:00,,0,0,,mean
2017-04-09 10:00:00,2017-04-09 10:02:00,,0,0,,mean
2017-04-09 10:30:00,2017-04-09 10:32:00,,0,0,,mean
2017-04-09 11:00:00,2017-04-09 11:02:00,,0,0,,mean
2017-04-09 11:30:00,2017-04-09 11:32:00,,0,0,,mean
2017-04-09 12:00:00,2017-04-09 12:02:00,,0,0,,mean
2017-04-09 12:30:00,2017-04-09 12:32:00,,0,0,,mean
2017-04-09 13:00:00,2017-04-09 13:02:00,,0,0,,mean
2017-04-09 13:30:00,2017-04-09 13:32:00,,0,0,,mean
2017-04-09 14:30:00,2017-04-09 14:32:00,,11.10707083,0,,mean
2017-04-09 15:30:00,2017-04-09 15:32:00,,109.735073,0,,mean
2017-04-09 16:30:00,2017-04-09 16:32:00,,312.4565583,0,,mean
2017-04-09 17:00:00,2017-04-09 17:02:00,,423.4398095,0,,mean
2017-04-09 17:30:00,2017-04-09 17:32:00,,536.587942,0,,mean
2017-04-09 18:00:00,2017-04-09 18:02:00,,653.601331,0,,mean
2017-04-09 18:30:00,2017-04-09 18:32:00,,763.5558647,0,,mean
2017-04-09 19:00:00,2017-04-09 19:02:00,,855.3420979,0,,mean
2017-04-09 19:30:00,2017-04-09 19:32:00,,938.1917437,0,,mean
2017-04-09 20:00:00,2017-04-09 20:02:00,,984.787133,0,,mean
2017-04-09 20:30:00,2017-04-09 20:32:00,,1051.181522,0,,mean
2017-04-09 21:00:00,2017-04-09 21:02:00,,1108.467597,0,,mean
2017-04-09 21:30:00,2017-04-09 21:32:00,,1110.559987,0,,mean
2017-04-09 22:00:00,2017-04-09 22:02:00,,994.8497965,0,,mean
2017-04-09 22:30:00,2017-04-09 22:32:00,,928.4678415,0,,mean
2017-04-09 23:00:00,2017-04-09 23:02:00,,795.2124461,0,,mean
2017-04-09 23:30:00,2017-04-09 23:32:00,,901.3568541,0,,mean
2017-04-10 00:00:00,2017-04-10 00:02:00,,783.7095781,0,,mean
2017-04-10 00:30:00,2017-04-10 00:32:00,,747.8529672,0,,mean
2017-04-10 01:00:00,2017-04-10 01:02:00,,752.486536,0,,mean
2017-04-10 01:30:00,2017-04-10 01:32:00,,700.415836,0,,mean
2017-04-10 02:00:00,2017-04-10 02:02:00,,571.1467502,0,,mean
2017-04-10 02:30:00,2017-04-10 02:32:00,,519.8082343,0,,mean
2017-04-10 03:00:00,2017-04-10 03:02:00,,309.7746203,0,,mean
2017-04-10 03:30:00,2017-04-10 03:32:00,,211.7659952,0,,mean
2017-04-10 04:00:00,2017-04-10 04:02:00,,90.93905547,0,,mean
2017-04-10 04:30:00,2017-04-10 04:32:00,,28.64761901,0,,mean
2017-04-10 05:00:00,2017-04-10 05:02:00,,6.854392602,0,,mean
2017-04-10 05:30:00,2017-04-10 05:32:00,,0,0,,mean
2017-04-10 06:00:00,2017-04-10 06:02:00,,0,0,,mean
2017-04-10 06:30:00,2017-04-10 06:32:00,,0,0,,mean
2017-04-10 07:00:00,2017-04-10 07:02:00,,0,0,,mean
2017-04-10 07:30:00,2017-04-10 07:32:00,,0,0,,mean
2017-04-10 08:00:00,2017-04-10 08:02:00,,0,0,,mean
2017-04-10 08:30:00,2017-04-10 08:32:00,,0,0,,mean
2017-04-10 09:00:00,2017-04-10 09:02:00,,0,0,,mean
2017-04-10 09:30:00,2017-04-10 09:32:00,,0,0,,mean
2017-04-10 10:00:00,2017-04-10 10:02:00,,0,0,,mean
2017-04-10 10:30:00,2017-04-10 10:32:00,,0,0,,mean
2017-04-10 11:00:00,2017-04-10 11:02:00,,0,0,,mean
2017-04-10 11:30:00,2017-04-10 11:32:00,,0,0,,mean
2017-04-10 12:00:00,2017-04-10 12:02:00,,0,0,,mean
2017-04-10 12:30:00,2017-04-10 12:32:00,,0,0,,mean
2017-04-10 13:00:00,2017-04-10 13:02:00,,0,0,,mean
2017-04-10 14:00:00,2017-04-10 14:02:00,,0.310517473,0,,mean
2017-04-10 14:30:00,2017-04-10 14:32:00,,12.75075025,0,,mean
2017-04-10 15:30:00,2017-04-10 15:32:00,,118.8240794,0,,mean
2017-04-10 16:30:00,2017-04-10 16:32:00,,305.5314246,0,,mean
2017-04-10 17:00:00,2017-04-10 17:02:00,,437.5753497,0,,mean
2017-04-10 17:30:00,2017-04-10 17:32:00,,522.5047175,0,,mean
2017-04-10 18:00:00,2017-04-10 18:02:00,,523.4693894,0,,mean
2017-04-10 18:30:00,2017-04-10 18:32:00,,552.2746521,0,,mean
2017-04-10 19:00:00,2017-04-10 19:02:00,,692.3423391,0,,mean
2017-04-10 19:30:00,2017-04-10 19:32:00,,754.2927152,0,,mean
2017-04-10 20:00:00,2017-04-10 20:02:00,,978.8635032,0,,mean
2017-04-10 20:30:00,2017-04-10 20:32:00,,1052.910518,0,,mean
2017-04-10 21:00:00,2017-04-10 21:02:00,,1120.355442,0,,mean
2017-04-10 21:30:00,2017-04-10 21:32:00,,1101.073734,0,,mean
2017-04-10 22:00:00,2017-04-10 22:02:00,,970.3750004,0,,mean
2017-04-10 22:30:00,2017-04-10 22:32:00,,927.2985991,0,,mean
2017-04-10 23:00:00,2017-04-10 23:02:00,,913.5344294,0,,mean
2017-04-10 23:30:00,2017-04-10 23:32:00,,1068.331193,0,,mean
2017-04-11 00:00:00,2017-04-11 00:02:00,,1002.068883,0,,mean
2017-04-11 00:30:00,2017-04-11 00:32:00,,861.8311117,0,,mean
2017-04-11 01:00:00,2017-04-11 01:02:00,,833.4884786,0,,mean
2017-04-11 01:30:00,2017-04-11 01:32:00,,727.5075862,0,,mean
2017-04-11 02:00:00,2017-04-11 02:02:00,,620.4184472,0,,mean
2017-04-11 02:30:00,2017-04-11 02:32:00,,336.2252109,0,,mean
2017-04-11 03:00:00,2017-04-11 03:02:00,,150.945613,0,,mean
2017-04-11 03:30:00,2017-04-11 03:32:00,,121.5489257,0,,mean
2017-04-11 04:00:00,2017-04-11 04:02:00,,73.20969013,0,,mean
2017-04-11 04:30:00,2017-04-11 04:32:00,,32.91673795,0,,mean
2017-04-11 05:00:00,2017-04-11 05:02:00,,8.388769902,0,,mean
2017-04-11 05:30:00,2017-04-11 05:32:00,,0,0,,mean
2017-04-11 06:00:00,2017-04-11 06:02:00,,0,0,,mean
2017-04-11 06:30:00,2017-04-11 06:32:00,,0,0,,mean
2017-04-11 07:00:00,2017-04-11 07:02:00,,0,0,,mean
2017-04-11 07:30:00,2017-04-11 07:32:00,,0,0,,mean
2017-04-11 08:00:00,2017-04-11 08:02:00,,0,0,,mean
2017-04-11 08:30:00,2017-04-11 08:32:00,,0,0,,mean
2017-04-11 09:00:00,2017-04-11 09:02:00,,0,0,,mean
2017-04-11 09:30:00,2017-04-11 09:32:00,,0,0,,mean
2017-04-11 10:00:00,2017-04-11 10:02:00,,0,0,,mean
2017-04-11 10:30:00,2017-04-11 10:32:00,,0,0,,mean
2017-04-11 11:00:00,2017-04-11 11:02:00,,0,0,,mean
2017-04-11 11:30:00,2017-04-11 11:32:00,,0,0,,mean
2017-04-11 12:00:00,2017-04-11 12:02:00,,0,0,,mean
2017-04-11 12:30:00,2017-04-11 12:32:00,,0,0,,mean
2017-04-11 13:00:00,2017-04-11 13:02:00,,0,0,,mean
2017-04-11 13:30:00,2017-04-11 13:32:00,,0,0,,mean
2017-04-11 14:00:00,2017-04-11 14:02:00,,0.58206417,0,,mean
2017-04-11 14:30:00,2017-04-11 14:32:00,,14.13482218,0,,mean
2017-04-11 15:00:00,2017-04-11 15:02:00,,45.57566386,0,,mean
2017-04-11 15:30:00,2017-04-11 15:32:00,,103.5175139,0,,mean
2017-04-11 16:00:00,2017-04-11 16:02:00,,224.4106809,0,,mean
2017-04-11 16:30:00,2017-04-11 16:32:00,,224.894143,0,,mean
2017-04-11 17:00:00,2017-04-11 17:02:00,,368.693271,0,,mean
2017-04-11 17:30:00,2017-04-11 17:32:00,,555.1013379,0,,mean
2017-04-11 18:00:00,2017-04-11 18:02:00,,664.8032082,0,,mean
2017-04-11 19:00:00,2017-04-11 19:02:00,,847.5336981,0,,mean
2017-04-11 19:30:00,2017-04-11 19:32:00,,922.166507,0,,mean
2017-04-11 20:30:00,2017-04-11 20:32:00,,1050.366524,0,,mean
2017-04-11 23:00:00,2017-04-11 23:02:00,,1099.765139,0,,mean
2017-04-12 00:30:00,2017-04-12 00:32:00,,906.5464231,0,,mean
2017-04-12 01:00:00,2017-04-12 01:02:00,,812.5530806,0,,mean
2017-04-12 01:30:00,2017-04-12 01:32:00,,707.3630221,0,,mean
2017-04-12 02:30:00,2017-04-12 02:32:00,,479.5019803,0,,mean
2017-04-12 08:00:00,2017-04-12 08:02:00,,0,0,,mean
2017-04-12 08:30:00,2017-04-12 08:32:00,,0,0,,mean
2017-04-12 09:00:00,2017-04-12 09:02:00,,0,0,,mean
2017-04-12 09:30:00,2017-04-12 09:32:00,,0,0,,mean
2017-04-12 10:00:00,2017-04-12 10:02:00,,0,0,,mean
2017-04-12 10:30:00,2017-04-12 10:32:00,,0,0,,mean
2017-04-12 12:30:00,2017-04-12 12:32:00,,0,0,,mean
2017-04-12 13:30:00,2017-04-12 13:32:00,,0,0,,mean
2017-04-12 14:30:00,2017-04-12 14:32:00,,17.88207521,0,,mean
2017-04-12 15:00:00,2017-04-12 15:02:00,,54.40891024,0,,mean
2017-04-12 15:30:00,2017-04-12 15:32:00,,96.43275878,0,,mean
2017-04-12 16:00:00,2017-04-12 16:02:00,,222.5508958,0,,mean
2017-04-12 16:30:00,2017-04-12 16:32:00,,358.8053839,0,,mean
2017-04-12 17:00:00,2017-04-12 17:02:00,,441.9543783,0,,mean
2017-04-12 17:30:00,2017-04-12 17:32:00,,554.673429,0,,mean
2017-04-12 18:00:00,2017-04-12 18:02:00,,670.781265,0,,mean
2017-04-12 18:30:00,2017-04-12 18:32:00,,781.1076384,0,,mean
2017-04-12 19:30:00,2017-04-12 19:32:00,,957.8628867,0,,mean
2017-04-12 20:00:00,2017-04-12 20:02:00,,1025.122008,0,,mean
2017-04-12 20:30:00,2017-04-12 20:32:00,,1056.907619,0,,mean
2017-04-13 00:00:00,2017-04-13 00:02:00,,993.1832038,0,,mean
2017-04-13 00:30:00,2017-04-13 00:32:00,,919.6304896,0,,mean
2017-04-13 01:30:00,2017-04-13 01:32:00,,723.0405828,0,,mean
2017-04-13 03:30:00,2017-04-13 03:32:00,,260.9625031,0,,mean
2017-04-13 04:00:00,2017-04-13 04:02:00,,157.4721628,0,,mean
2017-04-13 06:00:00,2017-04-13 06:02:00,,0,0,,mean
2017-04-13 06:30:00,2017-04-13 06:32:00,,0,0,,mean
2017-04-13 09:30:00,2017-04-13 09:32:00,,0,0,,mean
2017-04-13 10:30:00,2017-04-13 10:32:00,,0,0,,mean
2017-04-13 12:00:00,2017-04-13 12:02:00,,0,0,,mean
2017-04-13 13:00:00,2017-04-13 13:02:00,,0,0,,mean
2017-04-13 13:30:00,2017-04-13 13:32:00,,0,0,,mean
2017-04-13 14:00:00,2017-04-13 14:02:00,,3.790489515,0,,mean
2017-04-13 15:00:00,2017-04-13 15:02:00,,67.36364228,0,,mean
2017-04-13 16:00:00,2017-04-13 16:02:00,,254.2428783,0,,mean
2017-04-13 16:30:00,2017-04-13 16:32:00,,358.1353686,0,,mean
2017-04-13 17:00:00,2017-04-13 17:02:00,,475.5344386,0,,mean
2017-04-13 18:30:00,2017-04-13 18:32:00,,816.3742323,0,,mean
2017-04-13 19:00:00,2017-04-13 19:02:00,,874.1668069,0,,mean
2017-04-13 19:30:00,2017-04-13 19:32:00,,823.1325661,0,,mean
2017-04-13 20:00:00,2017-04-13 20:02:00,,1061.970739,0,,mean
2017-04-13 21:00:00,2017-04-13 21:02:00,,1157.574605,0,,mean
2017-04-13 22:00:00,2017-04-13 22:02:00,,1183.76221,0,,mean
2017-04-14 01:00:00,2017-04-14 01:02:00,,846.0733181,0,,mean
2017-04-14 01:30:00,2017-04-14 01:32:00,,741.2351584,0,,mean
2017-04-14 02:00:00,2017-04-14 02:02:00,,627.8026916,0,,mean
2017-04-14 04:30:00,2017-04-14 04:32:00,,72.29252456,0,,mean
2017-04-14 05:00:00,2017-04-14 05:02:00,,18.39070035,0,,mean
2017-04-14 05:30:00,2017-04-14 05:32:00,,1.942324055,0,,mean
2017-04-14 08:00:00,2017-04-14 08:02:00,,0,0,,mean
2017-04-14 09:00:00,2017-04-14 09:02:00,,0,0,,mean
2017-04-14 09:30:00,2017-04-14 09:32:00,,0,0,,mean
2017-04-14 10:30:00,2017-04-14 10:32:00,,0,0,,mean
2017-04-14 11:00:00,2017-04-14 11:02:00,,0,0,,mean
2017-04-14 12:00:00,2017-04-14 12:02:00,,0,0,,mean
2017-04-14 12:30:00,2017-04-14 12:32:00,,0,0,,mean
2017-04-14 13:30:00,2017-04-14 13:32:00,,0,0,,mean
2017-04-14 14:30:00,2017-04-14 14:32:00,,26.02247742,0,,mean
2017-04-14 15:00:00,2017-04-14 15:02:00,,69.39651473,0,,mean
2017-04-14 15:30:00,2017-04-14 15:32:00,,166.7827951,0,,mean
2017-04-14 16:00:00,2017-04-14 16:02:00,,293.6391219,0,,mean
2017-04-14 16:30:00,2017-04-14 16:32:00,,373.3357545,0,,mean
2017-04-14 17:00:00,2017-04-14 17:02:00,,478.1598383,0,,mean
2017-04-14 18:00:00,2017-04-14 18:02:00,,712.8319986,0,,mean
2017-04-14 20:30:00,2017-04-14 20:32:00,,1101.931428,0,,mean
2017-04-14 21:00:00,2017-04-14 21:02:00,,1161.407018,0,,mean
2017-04-14 22:00:00,2017-04-14 22:02:00,,1187.633566,0,,mean
2017-04-14 22:30:00,2017-04-14 22:32:00,,1171.57572,0,,mean
2017-04-14 23:30:00,2017-04-14 23:32:00,,1090.250265,0,,mean
2017-04-15 00:30:00,2017-04-15 00:32:00,,945.1356455,0,,mean
2017-04-15 01:30:00,2017-04-15 01:32:00,,751.8878388,0,,mean
2017-04-15 02:00:00,2017-04-15 02:02:00,,639.2330684,0,,mean
2017-04-15 02:30:00,2017-04-15 02:32:00,,521.8461975,0,,mean
2017-04-15 03:30:00,2017-04-15 03:32:00,,284.2028383,0,,mean
2017-04-15 04:00:00,2017-04-15 04:02:00,,176.6121731,0,,mean
2017-04-15 05:00:00,2017-04-15 05:02:00,,20.96061259,0,,mean
2017-04-15 07:00:00,2017-04-15 07:02:00,,0,0,,mean
2017-04-15 08:30:00,2017-04-15 08:32:00,,0,0,,mean
2017-04-15 09:00:00,2017-04-15 09:02:00,,0,0,,mean
2017-04-15 09:30:00,2017-04-15 09:32:00,,0,0,,mean
2017-04-15 10:00:00,2017-04-15 10:02:00,,0,0,,mean
2017-04-15 10:30:00,2017-04-15 10:32:00,,0,0,,mean
2017-04-15 12:00:00,2017-04-15 12:02:00,,0,0,,mean
2017-04-15 13:30:00,2017-04-15 13:32:00,,0,0,,mean
2017-04-15 14:00:00,2017-04-15 14:02:00,,6.078244609,0,,mean
2017-04-15 15:00:00,2017-04-15 15:02:00,,73.17346801,0,,mean
2017-04-15 16:30:00,2017-04-15 16:32:00,,380.0760242,0,,mean
2017-04-15 17:00:00,2017-04-15 17:02:00,,472.0764464,0,,mean
2017-04-15 17:30:00,2017-04-15 17:32:00,,527.2781074,0,,mean
2017-04-15 18:00:00,2017-04-15 18:02:00,,638.1257602,0,,mean
2017-04-15 18:30:00,2017-04-15 18:32:00,,716.008941,0,,mean
2017-04-15 19:00:00,2017-04-15 19:02:00,,716.829569,0,,mean
2017-04-15 20:00:00,2017-04-15 20:02:00,,861.5979201,0,,mean
2017-04-15 20:30:00,2017-04-15 20:32:00,,1004.619446,0,,mean
2017-04-15 21:00:00,2017-04-15 21:02:00,,1087.727151,0,,mean
2017-04-15 22:00:00,2017-04-15 22:02:00,,1158.66033,0,,mean
2017-04-15 23:00:00,2017-04-15 23:02:00,,1110.383334,0,,mean
2017-04-16 00:00:00,2017-04-16 00:02:00,,888.24792,0,,mean
2017-04-16 01:00:00,2017-04-16 01:02:00,,798.6791185,0,,mean
2017-04-16 01:30:00,2017-04-16 01:32:00,,664.7469044,0,,mean
2017-04-16 02:00:00,2017-04-16 02:02:00,,504.1088558,0,,mean
2017-04-16 02:30:00,2017-04-16 02:32:00,,433.6472207,0,,mean
2017-04-16 03:30:00,2017-04-16 03:32:00,,143.0953608,0,,mean
2017-04-16 05:00:00,2017-04-16 05:02:00,,22.49516115,0,,mean
2017-04-16 06:30:00,2017-04-16 06:32:00,,0,0,,mean
2017-04-16 08:00:00,2017-04-16 08:02:00,,0,0,,mean
2017-04-16 08:30:00,2017-04-16 08:32:00,,0,0,,mean
2017-04-16 09:30:00,2017-04-16 09:32:00,,0,0,,mean
2017-04-16 10:00:00,2017-04-16 10:02:00,,0,0,,mean
2017-04-16 10:30:00,2017-04-16 10:32:00,,0,0,,mean
2017-04-16 11:00:00,2017-04-16 11:02:00,,0,0,,mean
2017-04-16 11:30:00,2017-04-16 11:32:00,,0,0,,mean
2017-04-16 13:00:00,2017-04-16 13:02:00,,0,0,,mean
2017-04-16 13:30:00,2017-04-16 13:32:00,,0,0,,mean
2017-04-16 14:00:00,2017-04-16 14:02:00,,10.61152694,0,,mean
2017-04-16 14:30:00,2017-04-16 14:32:00,,43.32794547,0,,mean
2017-04-16 15:00:00,2017-04-16 15:02:00,,102.6665991,0,,mean
2017-04-16 17:30:00,2017-04-16 17:32:00,,549.0247494,0,,mean
2017-04-16 18:00:00,2017-04-16 18:02:00,,729.4777503,0,,mean
2017-04-16 18:30:00,2017-04-16 18:32:00,,765.456822,0,,mean
2017-04-16 19:00:00,2017-04-16 19:02:00,,893.2812459,0,,mean
2017-04-16 19:30:00,2017-04-16 19:32:00,,927.0546159,0,,mean
2017-04-16 20:00:00,2017-04-16 20:02:00,,994.1359112,0,,mean
2017-04-16 21:00:00,2017-04-16 21:02:00,,1060.75575,0,,mean
2017-04-16 21:30:00,2017-04-16 21:32:00,,1159.671453,0,,mean
2017-04-16 22:00:00,2017-04-16 22:02:00,,1038.879844,0,,mean
2017-04-16 22:30:00,2017-04-16 22:32:00,,1087.874479,0,,mean
2017-04-16 23:00:00,2017-04-16 23:02:00,,1103.026772,0,,mean
2017-04-16 23:30:00,2017-04-16 23:32:00,,1155.450778,0,,mean
2017-04-17 00:00:00,2017-04-17 00:02:00,,1040.136826,0,,mean
2017-04-17 00:30:00,2017-04-17 00:32:00,,894.8572833,0,,mean
2017-04-17 01:00:00,2017-04-17 01:02:00,,762.7669075,0,,mean
2017-04-17 01:30:00,2017-04-17 01:32:00,,725.9116078,0,,mean
2017-04-17 02:00:00,2017-04-17 02:02:00,,577.6993404,0,,mean
2017-04-17 02:30:00,2017-04-17 02:32:00,,425.6882082,0,,mean
2017-04-17 03:00:00,2017-04-17 03:02:00,,303.2030275,0,,mean
2017-04-17 03:30:00,2017-04-17 03:32:00,,187.1950368,0,,mean
2017-04-17 04:30:00,2017-04-17 04:32:00,,90.18810343,0,,mean
2017-04-17 05:00:00,2017-04-17 05:02:00,,27.03613364,0,,mean
2017-04-17 06:30:00,2017-04-17 06:32:00,,0,0,,mean
2017-04-17 07:00:00,2017-04-17 07:02:00,,0,0,,mean
2017-04-17 07:30:00,2017-04-17 07:32:00,,0,0,,mean
2017-04-17 08:00:00,2017-04-17 08:02:00,,0,0,,mean
2017-04-17 08:30:00,2017-04-17 08:32:00,,0,0,,mean
2017-04-17 09:30:00,2017-04-17 09:32:00,,0,0,,mean
2017-04-17 10:00:00,2017-04-17 10:02:00,,0,0,,mean
2017-04-17 10:30:00,2017-04-17 10:32:00,,0,0,,mean
2017-04-17 11:00:00,2017-04-17 11:02:00,,0,0,,mean
2017-04-17 11:30:00,2017-04-17 11:32:00,,0,0,,mean
2017-04-17 12:00:00,2017-04-17 12:02:00,,0,0,,mean
2017-04-17 12:30:00,2017-04-17 12:32:00,,0,0,,mean
2017-04-17 13:00:00,2017-04-17 13:02:00,,0,0,,mean
2017-04-17 13:30:00,2017-04-17 13:32:00,,-0.06773972,0,,mean
2017-04-17 14:00:00,2017-04-17 14:02:00,,10.63318749,0,,mean
2017-04-17 15:30:00,2017-04-17 15:32:00,,182.0194501,0,,mean
2017-04-17 16:00:00,2017-04-17 16:02:00,,284.169056,0,,mean
2017-04-17 18:00:00,2017-04-17 18:02:00,,747.5550262,0,,mean
2017-04-17 18:30:00,2017-04-17 18:32:00,,855.1614565,0,,mean
2017-04-17 19:00:00,2017-04-17 19:02:00,,956.0203445,0,,mean
2017-04-17 19:30:00,2017-04-17 19:32:00,,1037.96866,0,,mean
2017-04-17 20:00:00,2017-04-17 20:02:00,,1102.500566,0,,mean
2017-04-17 20:30:00,2017-04-17 20:32:00,,1130.452592,0,,mean
2017-04-17 21:00:00,2017-04-17 21:02:00,,1188.510029,0,,mean
2017-04-17 21:30:00,2017-04-17 21:32:00,,1208.94268,0,,mean
2017-04-17 22:00:00,2017-04-17 22:02:00,,1214.372948,0,,mean
2017-04-17 22:30:00,2017-04-17 22:32:00,,1199.299715,0,,mean
2017-04-17 23:00:00,2017-04-17 23:02:00,,1165.603763,0,,mean
2017-04-17 23:30:00,2017-04-17 23:32:00,,1116.674111,0,,mean
2017-04-18 00:00:00,2017-04-18 00:02:00,,1048.519759,0,,mean
2017-04-18 00:30:00,2017-04-18 00:32:00,,972.6677384,0,,mean
2017-04-18 01:00:00,2017-04-18 01:02:00,,875.9711093,0,,mean
2017-04-18 01:30:00,2017-04-18 01:32:00,,767.9285591,0,,mean
2017-04-18 02:00:00,2017-04-18 02:02:00,,650.6425659,0,,mean
2017-04-18 02:30:00,2017-04-18 02:32:00,,535.8944668,0,,mean
2017-04-18 03:00:00,2017-04-18 03:02:00,,415.9736899,0,,mean
2017-04-18 03:30:00,2017-04-18 03:32:00,,301.702531,0,,mean
2017-04-18 04:00:00,2017-04-18 04:02:00,,193.0785502,0,,mean
2017-04-18 04:30:00,2017-04-18 04:32:00,,98.73513878,0,,mean
2017-04-18 06:30:00,2017-04-18 06:32:00,,0,0,,mean
2017-04-18 08:30:00,2017-04-18 08:32:00,,0,0,,mean
2017-04-18 09:00:00,2017-04-18 09:02:00,,0,0,,mean
2017-04-18 09:30:00,2017-04-18 09:32:00,,0,0,,mean
