CSR_TIMESTAMP_BEGIN,CSR_TIMESTAMP_END,CSR_DATE,CSR_AGE,CSR_PRECIP,CSR_WIND,CSR_STATISTIC
,,2015,8000,,,mean
2015-05-13 14:40:00,2015-05-13 14:43:00,,,0,5.358333,mean
2015-05-13 14:50:00,2015-05-13 14:53:00,,,0,6.311667,mean
2015-05-13 14:55:00,2015-05-13 14:58:00,,,0,6.311667,mean
2015-05-13 15:05:00,2015-05-13 15:08:00,,,0,5.838333,mean
2015-05-13 15:20:00,2015-05-13 15:23:00,,,0,6.150001,mean
2015-05-13 15:35:00,2015-05-13 15:38:00,,,0,5.918334,mean
2015-05-13 15:40:00,2015-05-13 15:43:00,,,0,6.588334,mean
2015-05-13 15:50:00,2015-05-13 15:53:00,,,0,5.243333,mean
2015-05-13 15:55:00,2015-05-13 15:58:00,,,0,5.243333,mean
2015-05-13 16:05:00,2015-05-13 16:08:00,,,0,5.203333,mean
2015-05-13 16:20:00,2015-05-13 16:23:00,,,0,6.030001,mean
2015-05-13 16:35:00,2015-05-13 16:38:00,,,0,5.113333,mean
2015-05-13 16:40:00,2015-05-13 16:43:00,,,0,5.266667,mean
2015-05-13 16:50:00,2015-05-13 16:53:00,,,0,4.446666,mean
2015-05-13 16:55:00,2015-05-13 16:58:00,,,0,4.446666,mean
2015-05-13 17:05:00,2015-05-13 17:08:00,,,0,6.381668,mean
2015-05-13 17:20:00,2015-05-13 17:23:00,,,0,5.336667,mean
2015-05-13 17:25:00,2015-05-13 17:28:00,,,0,5.336667,mean
2015-05-13 17:35:00,2015-05-13 17:38:00,,,0,4.483333,mean
2015-05-13 17:40:00,2015-05-13 17:43:00,,,0,5.39,mean
2015-05-13 17:50:00,2015-05-13 17:53:00,,,0,5.096666,mean
2015-05-13 17:55:00,2015-05-13 17:58:00,,,0,5.096666,mean
2015-05-13 18:05:00,2015-05-13 18:08:00,,,0,4.076666,mean
2015-05-13 18:20:00,2015-05-13 18:23:00,,,0,5.15,mean
2015-05-13 18:40:00,2015-05-13 18:43:00,,,0,5.150001,mean
2015-05-13 18:50:00,2015-05-13 18:53:00,,,0,4.721666,mean
2015-05-13 18:55:00,2015-05-13 18:58:00,,,0,4.721666,mean
2015-05-13 19:05:00,2015-05-13 19:08:00,,,0,4.114999,mean
2015-05-13 19:20:00,2015-05-13 19:23:00,,,0,4.595,mean
2015-05-13 19:25:00,2015-05-13 19:28:00,,,0,4.595,mean
2015-05-13 19:40:00,2015-05-13 19:43:00,,,0,5.521667,mean
2015-05-13 19:50:00,2015-05-13 19:53:00,,,0.175005,7.796667,mean
2015-05-13 19:55:00,2015-05-13 19:58:00,,,0.175005,7.796667,mean
2015-05-13 20:05:00,2015-05-13 20:08:00,,,0,4.868334,mean
2015-05-13 20:10:00,2015-05-13 20:13:00,,,0,6.135,mean
2015-05-13 20:20:00,2015-05-13 20:23:00,,,0,5.811666,mean
2015-05-13 20:25:00,2015-05-13 20:28:00,,,0,5.811666,mean
2015-05-13 20:40:00,2015-05-13 20:43:00,,,0,6.711667,mean
2015-05-13 20:50:00,2015-05-13 20:53:00,,,0,6.821667,mean
2015-05-13 20:55:00,2015-05-13 20:58:00,,,0,6.821667,mean
2015-05-13 21:05:00,2015-05-13 21:08:00,,,0,6.998332,mean
2015-05-13 21:10:00,2015-05-13 21:13:00,,,0,6.559999,mean
2015-05-13 21:20:00,2015-05-13 21:23:00,,,0,5.875,mean
2015-05-13 21:25:00,2015-05-13 21:28:00,,,0,5.875,mean
2015-05-13 21:40:00,2015-05-13 21:43:00,,,0,6.185001,mean
2015-05-13 21:50:00,2015-05-13 21:53:00,,,0,6.136667,mean
2015-05-13 21:55:00,2015-05-13 21:58:00,,,0,6.136667,mean
2015-05-13 22:05:00,2015-05-13 22:08:00,,,0,6.145,mean
2015-05-13 22:20:00,2015-05-13 22:23:00,,,0,6.571668,mean
2015-05-13 22:25:00,2015-05-13 22:28:00,,,0,6.571668,mean
2015-05-13 22:40:00,2015-05-13 22:43:00,,,0,6.320001,mean
2015-05-13 22:50:00,2015-05-13 22:53:00,,,0,6.883333,mean
2015-05-13 22:55:00,2015-05-13 22:58:00,,,0,6.883333,mean
2015-05-13 23:05:00,2015-05-13 23:08:00,,,0,6.656666,mean
2015-05-13 23:20:00,2015-05-13 23:23:00,,,0,6.216665,mean
2015-05-13 23:25:00,2015-05-13 23:28:00,,,0,6.216665,mean
2015-05-13 23:40:00,2015-05-13 23:43:00,,,0,5.835001,mean
2015-05-13 23:50:00,2015-05-13 23:53:00,,,0,5.696667,mean
2015-05-13 23:55:00,2015-05-13 23:58:00,,,0,5.696667,mean
2015-05-14 00:05:00,2015-05-14 00:08:00,,,0,6.421667,mean
2015-05-14 00:20:00,2015-05-14 00:23:00,,,0,6.954999,mean
2015-05-14 00:25:00,2015-05-14 00:28:00,,,0,6.954999,mean
2015-05-14 00:35:00,2015-05-14 00:38:00,,,0,6.455,mean
2015-05-14 00:40:00,2015-05-14 00:43:00,,,0,6.548332,mean
2015-05-14 00:55:00,2015-05-14 00:58:00,,,0,6.279999,mean
2015-05-14 01:05:00,2015-05-14 01:08:00,,,0,6.311666,mean
2015-05-14 01:20:00,2015-05-14 01:23:00,,,0,6.773334,mean
2015-05-14 01:25:00,2015-05-14 01:28:00,,,0,6.773334,mean
2015-05-14 01:35:00,2015-05-14 01:38:00,,,0,5.545,mean
2015-05-14 01:40:00,2015-05-14 01:43:00,,,0,5.679999,mean
2015-05-14 01:55:00,2015-05-14 01:58:00,,,0,5.621666,mean
2015-05-14 02:05:00,2015-05-14 02:08:00,,,0,6.209999,mean
2015-05-14 02:20:00,2015-05-14 02:23:00,,,0,6.821668,mean
2015-05-14 02:25:00,2015-05-14 02:28:00,,,0,6.821668,mean
2015-05-14 02:40:00,2015-05-14 02:43:00,,,0,6.841667,mean
2015-05-14 02:55:00,2015-05-14 02:58:00,,,0,7.714999,mean
2015-05-14 03:05:00,2015-05-14 03:08:00,,,0,7.19,mean
2015-05-14 03:20:00,2015-05-14 03:23:00,,,0,7.011667,mean
2015-05-14 03:25:00,2015-05-14 03:28:00,,,0,7.011667,mean
2015-05-14 03:35:00,2015-05-14 03:38:00,,,0,6.238333,mean
2015-05-14 03:40:00,2015-05-14 03:43:00,,,0,6.891667,mean
2015-05-14 03:50:00,2015-05-14 03:53:00,,,0,7.155,mean
2015-05-14 03:55:00,2015-05-14 03:58:00,,,0,7.155,mean
2015-05-14 04:05:00,2015-05-14 04:08:00,,,0,8.906667,mean
2015-05-14 04:20:00,2015-05-14 04:23:00,,,0,7.008332,mean
2015-05-14 04:25:00,2015-05-14 04:28:00,,,0,7.008332,mean
2015-05-14 04:35:00,2015-05-14 04:38:00,,,0,7.204999,mean
2015-05-14 04:40:00,2015-05-14 04:43:00,,,0,8.073333,mean
2015-05-14 04:50:00,2015-05-14 04:53:00,,,0,7.405,mean
2015-05-14 04:55:00,2015-05-14 04:58:00,,,0,7.405,mean
2015-05-14 05:05:00,2015-05-14 05:08:00,,,0,8.123334,mean
2015-05-14 05:20:00,2015-05-14 05:23:00,,,0,7.566667,mean
2015-05-14 05:25:00,2015-05-14 05:28:00,,,0,7.566667,mean
2015-05-14 05:35:00,2015-05-14 05:38:00,,,0,7.871667,mean
2015-05-14 05:50:00,2015-05-14 05:53:00,,,0,8.848333,mean
2015-05-14 05:55:00,2015-05-14 05:58:00,,,0,8.848333,mean
2015-05-14 06:05:00,2015-05-14 06:08:00,,,0,8.855,mean
2015-05-14 06:20:00,2015-05-14 06:23:00,,,0,7.201667,mean
2015-05-14 06:25:00,2015-05-14 06:28:00,,,0,7.201667,mean
2015-05-14 06:40:00,2015-05-14 06:43:00,,,0,8.268332,mean
2015-05-14 06:50:00,2015-05-14 06:53:00,,,0,8.7,mean
2015-05-14 06:55:00,2015-05-14 06:58:00,,,0,8.7,mean
2015-05-14 07:05:00,2015-05-14 07:08:00,,,0,8.426665,mean
2015-05-14 07:20:00,2015-05-14 07:23:00,,,0,7.706666,mean
2015-05-14 07:25:00,2015-05-14 07:28:00,,,0,7.706666,mean
2015-05-14 07:50:00,2015-05-14 07:53:00,,,0,7.088333,mean
2015-05-14 07:55:00,2015-05-14 07:58:00,,,0,7.088333,mean
2015-05-14 08:05:00,2015-05-14 08:08:00,,,0,6.778333,mean
2015-05-14 08:10:00,2015-05-14 08:13:00,,,0,7.319999,mean
2015-05-14 08:20:00,2015-05-14 08:23:00,,,0,7.546666,mean
2015-05-14 08:50:00,2015-05-14 08:53:00,,,0,7.069999,mean
2015-05-14 08:55:00,2015-05-14 08:58:00,,,0,7.069999,mean
2015-05-14 09:05:00,2015-05-14 09:08:00,,,0,8.49,mean
2015-05-14 09:20:00,2015-05-14 09:23:00,,,0,7.943332,mean
2015-05-14 09:25:00,2015-05-14 09:28:00,,,0,7.943332,mean
2015-05-14 09:50:00,2015-05-14 09:53:00,,,0,8.908336,mean
2015-05-14 10:50:00,2015-05-14 10:53:00,,,0,8.161667,mean
2015-05-14 11:50:00,2015-05-14 11:53:00,,,0,7.571666,mean
2015-05-14 12:50:00,2015-05-14 12:53:00,,,0,7.198334,mean
2015-05-14 13:50:00,2015-05-14 13:53:00,,,0,5.974999,mean
2015-05-14 20:05:00,2015-05-14 20:08:00,,,0.005,5.693333,mean
2015-05-14 20:10:00,2015-05-14 20:13:00,,,0,5.045,mean
2015-05-14 20:20:00,2015-05-14 20:23:00,,,0,5.568334,mean
2015-05-14 20:25:00,2015-05-14 20:28:00,,,0,5.568334,mean
2015-05-14 20:40:00,2015-05-14 20:43:00,,,0,5.555,mean
2015-05-14 20:50:00,2015-05-14 20:53:00,,,0,5.616667,mean
2015-05-14 20:55:00,2015-05-14 20:58:00,,,0,5.616667,mean
2015-05-14 21:05:00,2015-05-14 21:08:00,,,0.005,5.343333,mean
2015-05-14 21:10:00,2015-05-14 21:13:00,,,0,5.968334,mean
2015-05-14 21:20:00,2015-05-14 21:23:00,,,0,5.375,mean
2015-05-14 21:25:00,2015-05-14 21:28:00,,,0,5.375,mean
2015-05-14 21:35:00,2015-05-14 21:38:00,,,0,5.633333,mean
2015-05-14 21:40:00,2015-05-14 21:43:00,,,0,6.286666,mean
2015-05-14 21:50:00,2015-05-14 21:53:00,,,0,6.211667,mean
2015-05-14 21:55:00,2015-05-14 21:58:00,,,0,6.211667,mean
2015-05-14 22:05:00,2015-05-14 22:08:00,,,0,5.588334,mean
2015-05-14 22:20:00,2015-05-14 22:23:00,,,0,5.348334,mean
2015-05-14 22:25:00,2015-05-14 22:28:00,,,0,5.348334,mean
2015-05-14 22:35:00,2015-05-14 22:38:00,,,0,5.756666,mean
2015-05-14 22:40:00,2015-05-14 22:43:00,,,0,5.683334,mean
2015-05-14 22:50:00,2015-05-14 22:53:00,,,0,5.251667,mean
2015-05-14 22:55:00,2015-05-14 22:58:00,,,0,5.251667,mean
2015-05-14 23:20:00,2015-05-14 23:23:00,,,0,5.06,mean
2015-05-14 23:25:00,2015-05-14 23:28:00,,,0,5.06,mean
2015-05-14 23:35:00,2015-05-14 23:38:00,,,0,5.166667,mean
2015-05-14 23:40:00,2015-05-14 23:43:00,,,0,5.316667,mean
2015-05-14 23:50:00,2015-05-14 23:53:00,,,0,5.494999,mean
2015-05-14 23:55:00,2015-05-14 23:58:00,,,0,5.494999,mean
2015-05-15 00:10:00,2015-05-15 00:13:00,,,0,5.705002,mean
2015-05-15 00:20:00,2015-05-15 00:23:00,,,0,5.325,mean
2015-05-15 00:25:00,2015-05-15 00:28:00,,,0,5.325,mean
2015-05-15 00:35:00,2015-05-15 00:38:00,,,0,5.845,mean
2015-05-15 00:40:00,2015-05-15 00:43:00,,,0,5.613333,mean
2015-05-15 00:50:00,2015-05-15 00:53:00,,,0,5.243333,mean
2015-05-15 00:55:00,2015-05-15 00:58:00,,,0,5.243333,mean
2015-05-15 01:10:00,2015-05-15 01:13:00,,,0,5.993334,mean
2015-05-15 01:20:00,2015-05-15 01:23:00,,,0,5.878332,mean
2015-05-15 01:25:00,2015-05-15 01:28:00,,,0,5.878332,mean
2015-05-15 01:35:00,2015-05-15 01:38:00,,,0,5.716667,mean
2015-05-15 01:40:00,2015-05-15 01:43:00,,,0,5.408333,mean
2015-05-15 01:50:00,2015-05-15 01:53:00,,,0,5.638334,mean
2015-05-15 01:55:00,2015-05-15 01:58:00,,,0,5.638334,mean
2015-05-15 02:10:00,2015-05-15 02:13:00,,,0,5.748334,mean
2015-05-15 02:25:00,2015-05-15 02:28:00,,,0,5.876667,mean
2015-05-15 02:35:00,2015-05-15 02:38:00,,,0,6.058333,mean
2015-05-15 02:40:00,2015-05-15 02:43:00,,,0,5.711667,mean
2015-05-15 02:50:00,2015-05-15 02:53:00,,,0,5.955001,mean
2015-05-15 02:55:00,2015-05-15 02:58:00,,,0,5.955001,mean
2015-05-15 03:10:00,2015-05-15 03:13:00,,,0,5.806666,mean
2015-05-15 03:20:00,2015-05-15 03:23:00,,,0,5.676667,mean
2015-05-15 03:25:00,2015-05-15 03:28:00,,,0,5.676667,mean
2015-05-15 03:35:00,2015-05-15 03:38:00,,,0,5.808333,mean
2015-05-15 03:40:00,2015-05-15 03:43:00,,,0,5.571668,mean
2015-05-15 03:50:00,2015-05-15 03:53:00,,,0,5.378333,mean
2015-05-15 03:55:00,2015-05-15 03:58:00,,,0,5.378333,mean
2015-05-15 04:10:00,2015-05-15 04:13:00,,,0,5.761667,mean
2015-05-15 04:20:00,2015-05-15 04:23:00,,,0,5.669999,mean
2015-05-15 04:25:00,2015-05-15 04:28:00,,,0,5.669999,mean
2015-05-15 04:35:00,2015-05-15 04:38:00,,,0,5.421666,mean
2015-05-15 04:40:00,2015-05-15 04:43:00,,,0,5.583333,mean
2015-05-15 04:50:00,2015-05-15 04:53:00,,,0,5.08,mean
2015-05-15 04:55:00,2015-05-15 04:58:00,,,0,5.08,mean
2015-05-15 05:10:00,2015-05-15 05:13:00,,,0,5.126667,mean
2015-05-15 05:20:00,2015-05-15 05:23:00,,,0,5.643333,mean
2015-05-15 05:25:00,2015-05-15 05:28:00,,,0,5.643333,mean
2015-05-15 05:35:00,2015-05-15 05:38:00,,,0,5.516667,mean
2015-05-15 05:40:00,2015-05-15 05:43:00,,,0,5.168334,mean
2015-05-15 05:50:00,2015-05-15 05:53:00,,,0,5.933333,mean
2015-05-15 06:10:00,2015-05-15 06:13:00,,,0,5.173333,mean
2015-05-15 06:20:00,2015-05-15 06:23:00,,,0,5.156667,mean
2015-05-15 06:25:00,2015-05-15 06:28:00,,,0,5.156667,mean
2015-05-15 06:35:00,2015-05-15 06:38:00,,,0,5.516668,mean
2015-05-15 06:40:00,2015-05-15 06:43:00,,,0,5.763334,mean
2015-05-15 06:50:00,2015-05-15 06:53:00,,,0,5.518333,mean
2015-05-15 06:55:00,2015-05-15 06:58:00,,,0,5.518333,mean
2015-05-15 07:10:00,2015-05-15 07:13:00,,,0,4.321668,mean
2015-05-15 07:20:00,2015-05-15 07:23:00,,,0,4.614999,mean
2015-05-15 07:25:00,2015-05-15 07:28:00,,,0,4.614999,mean
2015-05-15 07:35:00,2015-05-15 07:38:00,,,0,5.031667,mean
2015-05-15 07:40:00,2015-05-15 07:43:00,,,0,5.898333,mean
2015-05-15 07:50:00,2015-05-15 07:53:00,,,0,5.391666,mean
2015-05-15 07:55:00,2015-05-15 07:58:00,,,0,5.391666,mean
2015-05-15 08:10:00,2015-05-15 08:13:00,,,0,5.661668,mean
2015-05-15 08:20:00,2015-05-15 08:23:00,,,0,5.455,mean
2015-05-15 08:25:00,2015-05-15 08:28:00,,,0,5.455,mean
2015-05-15 08:35:00,2015-05-15 08:38:00,,,0,5.095,mean
2015-05-15 08:40:00,2015-05-15 08:43:00,,,0,4.451667,mean
2015-05-15 08:50:00,2015-05-15 08:53:00,,,0,3.841666,mean
2015-05-15 08:55:00,2015-05-15 08:58:00,,,0,3.841666,mean
2015-05-15 09:10:00,2015-05-15 09:13:00,,,0,4.941667,mean
2015-05-15 09:20:00,2015-05-15 09:23:00,,,0,4.801666,mean
2015-05-15 09:25:00,2015-05-15 09:28:00,,,0,4.801666,mean
2015-05-15 09:35:00,2015-05-15 09:38:00,,,0,4.2,mean
2015-05-15 09:40:00,2015-05-15 09:43:00,,,0,4.355,mean
2015-05-15 09:55:00,2015-05-15 09:58:00,,,0,4.961667,mean
2015-05-15 10:10:00,2015-05-15 10:13:00,,,0,5.166667,mean
2015-05-15 10:20:00,2015-05-15 10:23:00,,,0,5.338333,mean
2015-05-15 10:25:00,2015-05-15 10:28:00,,,0,5.338333,mean
2015-05-15 10:35:00,2015-05-15 10:38:00,,,0,4.52,mean
2015-05-15 10:40:00,2015-05-15 10:43:00,,,0,4.881667,mean
2015-05-15 10:50:00,2015-05-15 10:53:00,,,0,5.615001,mean
2015-05-15 10:55:00,2015-05-15 10:58:00,,,0,5.615001,mean
2015-05-15 11:20:00,2015-05-15 11:23:00,,,0,6.568334,mean
2015-05-15 11:25:00,2015-05-15 11:28:00,,,0,6.568334,mean
2015-05-15 11:35:00,2015-05-15 11:38:00,,,0,4.986666,mean
2015-05-15 11:40:00,2015-05-15 11:43:00,,,0,4.448333,mean
2015-05-15 11:50:00,2015-05-15 11:53:00,,,0,3.811666,mean
2015-05-15 11:55:00,2015-05-15 11:58:00,,,0,3.811666,mean
2015-05-21 17:40:00,2015-05-21 17:43:00,,,0,1.873333,mean
2015-05-21 17:55:00,2015-05-21 17:58:00,,,0,1.763334,mean
2015-05-21 18:05:00,2015-05-21 18:08:00,,,0,1.493334,mean
2015-05-21 18:10:00,2015-05-21 18:13:00,,,0,1.538333,mean
2015-05-21 18:20:00,2015-05-21 18:23:00,,,0,1.575,mean
2015-05-21 18:25:00,2015-05-21 18:28:00,,,0,1.575,mean
2015-05-21 18:35:00,2015-05-21 18:38:00,,,0,1.283333,mean
2015-05-21 18:40:00,2015-05-21 18:43:00,,,0,0.945,mean
2015-05-21 18:55:00,2015-05-21 18:58:00,,,0,0.6433336,mean
2015-05-21 19:05:00,2015-05-21 19:08:00,,,0,0.6850001,mean
2015-05-21 19:10:00,2015-05-21 19:13:00,,,0,0.59,mean
2015-05-21 19:20:00,2015-05-21 19:23:00,,,0,0.6750002,mean
2015-05-21 19:25:00,2015-05-21 19:28:00,,,0,0.6750002,mean
2015-05-21 19:35:00,2015-05-21 19:38:00,,,0,0.7100001,mean
2015-05-21 19:40:00,2015-05-21 19:43:00,,,0,0.4133332,mean
2015-05-21 19:55:00,2015-05-21 19:58:00,,,0,0.3266665,mean
2015-05-21 20:10:00,2015-05-21 20:13:00,,,0,0.5266667,mean
2015-05-21 20:20:00,2015-05-21 20:23:00,,,0,0.4600001,mean
2015-05-21 20:25:00,2015-05-21 20:28:00,,,0,0.4600001,mean
2015-05-21 20:35:00,2015-05-21 20:38:00,,,0,0.5333332,mean
2015-05-21 20:40:00,2015-05-21 20:43:00,,,0,0.2466667,mean
2015-05-21 20:55:00,2015-05-21 20:58:00,,,0,0.6516668,mean
2015-05-21 21:05:00,2015-05-21 21:08:00,,,0,0.4399999,mean
2015-05-21 21:10:00,2015-05-21 21:13:00,,,0,0.6166667,mean
2015-05-21 21:20:00,2015-05-21 21:23:00,,,0,0.4283333,mean
2015-05-21 21:25:00,2015-05-21 21:28:00,,,0,0.4283333,mean
2015-05-21 21:35:00,2015-05-21 21:38:00,,,0,0.3316666,mean
2015-05-21 21:40:00,2015-05-21 21:43:00,,,0,0.4133332,mean
2015-05-21 21:55:00,2015-05-21 21:58:00,,,0,0.4533332,mean
2015-05-21 22:05:00,2015-05-21 22:08:00,,,0,0.3533332,mean
2015-05-21 22:10:00,2015-05-21 22:13:00,,,0,0.4533333,mean
2015-05-21 22:20:00,2015-05-21 22:23:00,,,0,0.6533333,mean
2015-05-21 22:25:00,2015-05-21 22:28:00,,,0,0.6533333,mean
2015-05-21 22:35:00,2015-05-21 22:38:00,,,0,0.4716667,mean
2015-05-21 22:40:00,2015-05-21 22:43:00,,,0,0.6450002,mean
2015-05-21 22:55:00,2015-05-21 22:58:00,,,0,0.4533334,mean
2015-05-21 23:05:00,2015-05-21 23:08:00,,,0,0.2133333,mean
2015-05-21 23:10:00,2015-05-21 23:13:00,,,0,0.4416667,mean
2015-05-21 23:20:00,2015-05-21 23:23:00,,,0,0.8133332,mean
2015-05-21 23:25:00,2015-05-21 23:28:00,,,0,0.8133332,mean
2015-05-21 23:35:00,2015-05-21 23:38:00,,,0,0.4133331,mean
2015-05-21 23:40:00,2015-05-21 23:43:00,,,0,0.585,mean
2015-05-21 23:55:00,2015-05-21 23:58:00,,,0,0.555,mean
2015-05-22 00:05:00,2015-05-22 00:08:00,,,0,0.5750001,mean
2015-05-22 00:10:00,2015-05-22 00:13:00,,,0,0.5250002,mean
2015-05-22 00:20:00,2015-05-22 00:23:00,,,0,0.4816665,mean
2015-05-22 00:25:00,2015-05-22 00:28:00,,,0,0.4816665,mean
2015-05-22 00:35:00,2015-05-22 00:38:00,,,0,0.4800001,mean
2015-05-22 00:40:00,2015-05-22 00:43:00,,,0,0.5750001,mean
2015-05-22 00:55:00,2015-05-22 00:58:00,,,0,0.3866667,mean
2015-05-22 01:05:00,2015-05-22 01:08:00,,,0,0.7516665,mean
2015-05-22 01:10:00,2015-05-22 01:13:00,,,0,0.7983334,mean
2015-05-22 01:25:00,2015-05-22 01:28:00,,,0,1.231666,mean
2015-05-22 01:35:00,2015-05-22 01:38:00,,,0,1.731667,mean
2015-05-22 01:40:00,2015-05-22 01:43:00,,,0,1.845,mean
2015-05-22 01:55:00,2015-05-22 01:58:00,,,0,2.231667,mean
2015-05-22 02:05:00,2015-05-22 02:08:00,,,0,2.251667,mean
2015-05-22 02:10:00,2015-05-22 02:13:00,,,0,1.66,mean
2015-05-22 02:25:00,2015-05-22 02:28:00,,,0,1.565,mean
2015-05-22 02:35:00,2015-05-22 02:38:00,,,0,1.776667,mean
2015-05-22 02:40:00,2015-05-22 02:43:00,,,0,2.115,mean
2015-05-22 02:55:00,2015-05-22 02:58:00,,,0,1.951666,mean
2015-05-22 03:05:00,2015-05-22 03:08:00,,,0,2.221667,mean
2015-05-22 03:10:00,2015-05-22 03:13:00,,,0,1.951667,mean
2015-05-22 03:20:00,2015-05-22 03:23:00,,,0,2.225,mean
2015-05-22 03:25:00,2015-05-22 03:28:00,,,0,2.225,mean
2015-05-22 03:35:00,2015-05-22 03:38:00,,,0,2.008333,mean
2015-05-22 03:40:00,2015-05-22 03:43:00,,,0,2.396667,mean
2015-05-22 03:55:00,2015-05-22 03:58:00,,,0,2.19,mean
2015-05-22 04:05:00,2015-05-22 04:08:00,,,0,2.158333,mean
2015-05-22 04:10:00,2015-05-22 04:13:00,,,0,2.81,mean
2015-05-22 04:20:00,2015-05-22 04:23:00,,,0,3.266666,mean
2015-05-22 04:25:00,2015-05-22 04:28:00,,,0,3.266666,mean
2015-05-22 04:35:00,2015-05-22 04:38:00,,,0,2.673334,mean
2015-05-22 04:40:00,2015-05-22 04:43:00,,,0,2.253333,mean
2015-05-22 04:55:00,2015-05-22 04:58:00,,,0,2.805,mean
2015-05-22 05:05:00,2015-05-22 05:08:00,,,0,2.896666,mean
2015-05-22 05:10:00,2015-05-22 05:13:00,,,0,3.948333,mean
2015-05-22 05:20:00,2015-05-22 05:23:00,,,0,3.743334,mean
2015-05-22 05:25:00,2015-05-22 05:28:00,,,0,3.743334,mean
2015-05-22 05:35:00,2015-05-22 05:38:00,,,0,2.996666,mean
2015-05-22 05:40:00,2015-05-22 05:43:00,,,0,2.85,mean
2015-05-22 05:55:00,2015-05-22 05:58:00,,,0,3.488333,mean
2015-05-22 06:05:00,2015-05-22 06:08:00,,,0,3.671667,mean
2015-05-22 06:10:00,2015-05-22 06:13:00,,,0,3.404999,mean
2015-05-22 06:20:00,2015-05-22 06:23:00,,,0,4.103333,mean
2015-05-22 06:25:00,2015-05-22 06:28:00,,,0,4.103333,mean
2015-05-22 06:35:00,2015-05-22 06:38:00,,,0,3.98,mean
2015-05-22 06:40:00,2015-05-22 06:43:00,,,0,4.536667,mean
2015-05-22 06:55:00,2015-05-22 06:58:00,,,0,4.455,mean
2015-05-22 07:05:00,2015-05-22 07:08:00,,,0,4.361667,mean
2015-05-22 07:10:00,2015-05-22 07:13:00,,,0,4.486666,mean
2015-05-22 07:20:00,2015-05-22 07:23:00,,,0,4.235,mean
2015-05-22 07:25:00,2015-05-22 07:28:00,,,0,4.235,mean
2015-05-22 07:35:00,2015-05-22 07:38:00,,,0,4.788333,mean
2015-05-22 07:40:00,2015-05-22 07:43:00,,,0,6.271666,mean
2015-05-22 07:55:00,2015-05-22 07:58:00,,,0,4.619999,mean
2015-05-22 08:10:00,2015-05-22 08:13:00,,,0,5.885,mean
2015-05-22 08:20:00,2015-05-22 08:23:00,,,0,6.176666,mean
2015-05-22 08:25:00,2015-05-22 08:28:00,,,0,6.176666,mean
2015-05-22 08:35:00,2015-05-22 08:38:00,,,0,5.276667,mean
2015-05-22 08:40:00,2015-05-22 08:43:00,,,0,6.268332,mean
2015-05-22 08:55:00,2015-05-22 08:58:00,,,0,6.453332,mean
2015-05-22 09:20:00,2015-05-22 09:23:00,,,0,6.314998,mean
2015-05-22 09:25:00,2015-05-22 09:28:00,,,0,6.314998,mean
2015-05-22 09:40:00,2015-05-22 09:43:00,,,0,5.698334,mean
2015-05-22 09:55:00,2015-05-22 09:58:00,,,0,5.84,mean
2015-05-22 10:05:00,2015-05-22 10:08:00,,,0,5.52,mean
2015-05-22 10:20:00,2015-05-22 10:23:00,,,0,4.781667,mean
2015-05-22 10:25:00,2015-05-22 10:28:00,,,0,4.781667,mean
2015-05-22 10:40:00,2015-05-22 10:43:00,,,0,6.236667,mean
2015-05-22 10:55:00,2015-05-22 10:58:00,,,0,6.605002,mean
2015-05-22 11:05:00,2015-05-22 11:08:00,,,0,6.991666,mean
2015-05-22 11:20:00,2015-05-22 11:23:00,,,0,5.223333,mean
2015-05-22 11:25:00,2015-05-22 11:28:00,,,0,5.223333,mean
2015-05-22 11:35:00,2015-05-22 11:38:00,,,0,5.254999,mean
2015-05-22 11:40:00,2015-05-22 11:43:00,,,0,5.721666,mean
2015-05-22 11:55:00,2015-05-22 11:58:00,,,0,5.905,mean
2015-05-22 12:20:00,2015-05-22 12:23:00,,,0,5.031667,mean
2015-05-22 12:25:00,2015-05-22 12:28:00,,,0,5.031667,mean
2015-05-22 12:35:00,2015-05-22 12:38:00,,,0,5.798334,mean
2015-05-22 12:40:00,2015-05-22 12:43:00,,,0,4.891667,mean
2015-05-22 12:55:00,2015-05-22 12:58:00,,,0,4.818333,mean
2015-05-22 13:05:00,2015-05-22 13:08:00,,,0,4.741667,mean
2015-05-22 13:10:00,2015-05-22 13:13:00,,,0,5.695,mean
2015-05-22 13:20:00,2015-05-22 13:23:00,,,0,6.13,mean
2015-05-22 13:25:00,2015-05-22 13:28:00,,,0,6.13,mean
2015-05-22 13:35:00,2015-05-22 13:38:00,,,0,5.616666,mean
2015-05-22 13:40:00,2015-05-22 13:43:00,,,0,5.04,mean
2015-05-22 13:55:00,2015-05-22 13:58:00,,,0,5.348334,mean
2015-05-22 14:05:00,2015-05-22 14:08:00,,,0,4.846667,mean
2015-05-22 14:10:00,2015-05-22 14:13:00,,,0,4.598333,mean
2015-05-22 14:20:00,2015-05-22 14:23:00,,,0.009995,4.764999,mean
2015-05-22 14:25:00,2015-05-22 14:28:00,,,0.009995,4.764999,mean
2015-05-22 14:35:00,2015-05-22 14:38:00,,,0.01,4.476667,mean
2015-05-22 14:40:00,2015-05-22 14:43:00,,,0,4.43,mean
2015-05-22 14:55:00,2015-05-22 14:58:00,,,0,4.595001,mean
2015-05-22 15:05:00,2015-05-22 15:08:00,,,0,4.345,mean
